NewsId,CreateDate,Source,Source_Type,Stock,Topic,Link
19699C0A-695C-4A80-B752-7F91ACFD94A6,07:12.0,ข่าวหุ้นธุรกิจ,Website,IVL,IVL ออกหุ้นกู้ด้อยสิทธิ ชูดอกเบี้ย 5 ปีแรก 6.10% “ทริสเรทติ้ง” อันดับความน่าเชื่อถือ “A”,https://www.kaohoon.com/news/679300
BC83CB46-A67A-4E1F-A9E0-FAD8EED15078,11:54.0,RYT9,Website,IVL,IVL เคาะดอกเบี้ยหุ้นกู้ด้อยสิทธิคล้ายทุน 5 ปีแรกที่ 6.10% ต่อปี เปิดขาย 1-4...,https://www.ryt9.com/s/iq05/3523898
7838ED5E-5759-46C4-935C-CF0FD028DFE0,13:00.0,EfinanceThai,Website,IVL, IVL เคาะดอกเบี้ยหุ้นกู้ด้อยสิทธิที่มีลักษณะคล้ายทุนฯ 5 ปีแรกที่ 6...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=VlBNaEd0bW83Slk9&security=IVL
E088E90D-1F33-4852-85A4-F92BCAE40660,31:00.0,EfinanceThai,Website,IVL, ปิดตลาดฯเช้าวันนี้ AOT-IVL-TLI กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R2tqb1doRy9BWjg9&security=AOT
4F8D1D7D-2D95-42B1-958D-C29062AD3C9A,01:25.0,RYT9,Website,JAS,BCP-BJC-ITC-TIDLOR เข้า SET50 รอบ H2/67 ส่วน SET100 เข้าใหม่ 9 หุ้น JAS...,https://www.ryt9.com/s/iq05/3524655
9865CFF1-FACE-4EDC-BE67-5A1975CCF5A5,38:23.0,Pantip Sinthorn,Webboard,JAS,JAS ควรขายคืนเขาไหม ?หุ้นตลาดหลักทรัพย์Technical AnalysisValue Investment,https://pantip.com/topic/42785778
6D41480C-E148-4A35-B2BB-5C1CE00DD02D,05:00.0,EfinanceThai,Website,JKN, `แอน จักรพงษ์` ประกาศเคลียร์หนี้หุ้นกู้ JKN กว่า 5 พันลบ. ใน 5 ปี...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R2d2ODBhRW14NVE9&security=JKN
FB1524E3-B142-4FCD-941E-C45CAB7355C6,22:49.0,RYT9,Website,JKN,JKN ประกาศแผน 5 ปีคืนหุ้นกู้ 100% พร้อมดอกเบี้ย เศรษฐีเม็กซิโกอัดฉีด 1.75...,https://www.ryt9.com/s/iq05/3522838
BF1AE520-028E-4DD0-A2B5-28147225044C,35:09.0,RYT9,Website,JKN,"JKN เสนอ ""แกรนท์ ธอนตัน สเปเชียลิสท์"" เป็นผู้ร่วมทำแผนฟื้นฟู",https://www.ryt9.com/s/iq05/3525448
4EA1FD15-CF56-4D47-B232-6CE9B120B673,44:10.0,ข่าวหุ้นธุรกิจ,Website,JKN,“จักรพงษ์” ขอผู้ถือหุ้นกู้เลือก JKN ทำแผนฟื้นฟู มั่นใจได้เงินคืน 100% ภายใน 5 ปี,https://www.kaohoon.com/news/678369
4802F2A9-D854-48EE-8EEA-2E906F34F8E2,55:33.0,ข่าวหุ้นธุรกิจ,Website,JKN,JKN กางแผน 5 ปีเคลียร์หนี้หุ้นกู้ 3.6 พันล้าน จ่ายครบ 100% งวดแรกไตรมาส 2/68,https://www.kaohoon.com/news/679275
A3AF9061-BCC0-430A-85BD-C0E23E18FCFA,01:25.0,RYT9,Website,JMART,JMART ยกกรุ๊ปโต้ข่าวลือทุบหุ้นยัน BTS ไม่ขายทิ้ง แนวโน้มปีนี้โตแน่ไร้สัญญาณ Performance...,https://www.ryt9.com/s/iq05/3524659
7D59348E-31A0-49D9-900B-3852D2C00C2B,08:31.0,ข่าวหุ้นธุรกิจ,Website,JMART,สรุป SET100 เช้านี้ JMART บวกสูงสุด 10%,https://www.kaohoon.com/summary/678529
1D5A5E00-9BA5-4366-8889-19B9C3E561AD,28:00.0,EfinanceThai,Website,JMART, JMART ลั่นงบครึ่งหลังปี 67 โตยกกลุ่ม ชู SINGER-SGC เด่น ส่วน JMT ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=L2tORERySjFuY009&security=JMART
77C79BB9-1F41-43C0-924A-06EDE73829FB,31:33.0,RYT9,Website,JMART,JMART เตรียมหุ้นกู้ล็อตใหม่มีหุ้น JMT เป็นหลักประกัน ดอกเบี้ยราว 5-5.7% คาดขายผู้ลงทุนทั่วไป 6-8...,https://www.ryt9.com/s/iq05/3523671
B78BD8A8-B8DA-413F-AC92-323EAC757E62,51:13.0,RYT9,Website,JMART,ทริสฯ จัดอันดับเครดิตหุ้นกู้มีประกัน JMART วงเงิน 3 พันลบ.ที่ BBB แนวโน้ม...,https://www.ryt9.com/s/iq05/3523074
F6243479-16D4-460F-B449-CDDAEBF6F7D0,28:00.0,EfinanceThai,Website,JMT, JMART ลั่นงบครึ่งหลังปี 67 โตยกกลุ่ม ชู SINGER-SGC เด่น ส่วน JMT ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=L2tORERySjFuY009&security=JMART
A50660BC-7ADB-4D0C-9D67-A6279ED83885,31:33.0,RYT9,Website,JMT,JMART เตรียมหุ้นกู้ล็อตใหม่มีหุ้น JMT เป็นหลักประกัน ดอกเบี้ยราว 5-5.7% คาดขายผู้ลงทุนทั่วไป 6-8...,https://www.ryt9.com/s/iq05/3523671
51D1E500-D599-4776-A297-46C145F53DC3,34:50.0,Pantip Sinthorn,Webboard,JMT,กลุ่มธุรกิจ AMC อย่าง BAM JMT CHAYO CHASE KCCAMC อนาคตราคาหุ้นจะกลับมาได้อยู่ไหมหุ้น,https://pantip.com/topic/42791854
65A8D6A7-EB99-4176-A4A5-126735AA0402,36:38.0,ข่าวหุ้นธุรกิจ,Website,JMT,JMT เจอ “โรบอทเทรดดิ้ง” ซื้อขายหนักสุด 31%,https://www.kaohoon.com/news/679864
435E89AC-7148-472C-969E-8A23970F13F4,36:46.0,RYT9,Website,JMT,HILITE: KBANK ลงต่อ 2.78% กังวลธุรกิจร่วมทุน AMC กับ JMT กดดัน เก็บหนี้ชะลอ-ซื้อหนี้ใหม่ช้า,https://www.ryt9.com/s/iq05/3525170
1B1DCBE5-5E4A-42E8-8950-D2D2CF224E56,50:29.0,ข่าวหุ้นธุรกิจ,Website,JMT,“เครือเจมาร์ท” ครึ่งปีหลังโต! JMT ซื้อหนี้เพิ่ม 2 พันลบ. ปักธง SINGER-SGC เทิร์นอะราวด์,https://www.kaohoon.com/news/679742
0D025BC8-F05C-4F07-9955-D180027E6738,38:54.0,ข่าวหุ้นธุรกิจ,Website,JPARK,JPARK บวก 4% นิวไฮรอบ 3 เดือน เก็ง Q2 โตแรง! จ่อปิดจ๊อบใหม่เดือนนี้,https://www.kaohoon.com/breakingnews/679368
B3702C3A-A881-4B90-8926-7CF94C5156A6,00:19.0,ข่าวหุ้นธุรกิจ,Website,JTS,JTS เปลี่ยน (อีกครั้ง).!,https://www.kaohoon.com/column/678377
103EF8B6-7138-43C1-A574-3A0541FDAA4B,01:00.0,EfinanceThai,Website,KBANK, KBANK เปิดตัวบัตรเครดิตใบแรกในเวียดนาม ชูจุดเด่น  Auto Cashback ค...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=N2JGcll5Uzd4Slk9&security=KBANK
654685F4-68EB-4E68-9656-F33617E21FE1,03:33.0,RYT9,Website,KBANK,กสิกรไทยเปิดตัว KBank Cashback Plus บัตรเครดิตใบแรกในเวียดนาม พร้อมฟีเจอร์คืนเงินอัตโนมัติครอบคลุมทุ...,https://www.ryt9.com/s/prg/3523711
589F33AF-3DCF-4104-B363-E9BF98874BC9,03:44.0,RYT9,Website,KBANK,เก็บด้วยกันไวกว่า! เปิดสถิติการเก็บเงินร่วมกันของผู้ใช้งานแอปฯ MAKE by KBank ปี...,https://www.ryt9.com/s/prg/3524030
BD1B55DC-37B4-4294-A96E-FC3CFC685723,07:00.0,EfinanceThai,Website,KBANK, KBANK คาดศก.ไทยครึ่งหลังปี 67 โต 3.6% เร่งตัวตามการเบิกจ่ายงบ-ส่ง...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=SHhLTnNUN0hHTWM9&security=KBANK
2187DCCA-C26D-41CA-AA3B-87DAD7905E12,08:41.0,RYT9,Website,KBANK,BIG LOT: เช้านี้ KBANK มูลค่าสูงสุด 338.51 ลบ.ราคาเฉลี่ย 122.98 บ./หุ้น,https://www.ryt9.com/s/iq05/3525193
43AF5045-735D-46F1-96BE-8E11501B6B17,22:36.0,ข่าวหุ้นธุรกิจ,Website,KBANK,KBANK ตั้ง “เคไคลเมท 1.5” ลุยธุรกิจการเงิน โปรแกรมประมวล “ก๊าซเรือนกระจก”,https://www.kaohoon.com/news/680189
71F4F7C2-2755-4D5B-AC55-F2D8D831E768,25:12.0,Pantip Sinthorn,Webboard,KBANK,KBANK เป็นอะไรมากมั๊ยการเงินKBANK (หุ้น)หุ้นการลงทุนตลาดหลักทรัพย์,https://pantip.com/topic/42786761
9B695803-2526-495F-9002-32C3DE1EE3E6,31:00.0,EfinanceThai,Website,KBANK, ปิดตลาดฯเช้าวันนี้ BDMS-CPALL-KBANK กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=aUk1ZjcxNEdkZjg9&security=BDMS
5C4CAB8E-BC37-4314-AB30-E6523C874AF2,31:00.0,EfinanceThai,Website,KBANK, เช้าวันนี้มีบิ๊กล็อต 5 หลักทรัพย์ KBANK ซื้อขายสูงสุด 338.51 ลบ.,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=Um5ydDJacG83V1E9&security=KBANK
B5BB54C4-8D89-4D94-BFF5-826ABAE2B3F7,31:00.0,EfinanceThai,Website,KBANK, ปิดตลาดฯเช้าวันนี้ AOT-KBANK-CPALL กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=UXhOdk13TFByS3M9&security=AOT
6B9259A0-4CD0-46E0-B3AE-B8582648DCA7,36:00.0,EfinanceThai,Website,KBANK, KBTG เปิดสถิติยอดเก็บเงินผ่าน`MAKE by KBank ` ช่วง 5 เดือน ปี67 โ...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dXRvRXAwcVlZMVE9&security=KBANK
F7462B8C-F9AC-44A5-AAFD-80B3234B6CB3,36:46.0,RYT9,Website,KBANK,HILITE: KBANK ลงต่อ 2.78% กังวลธุรกิจร่วมทุน AMC กับ JMT กดดัน เก็บหนี้ชะลอ-ซื้อหนี้ใหม่ช้า,https://www.ryt9.com/s/iq05/3525170
FD729ECA-7891-4668-80D6-E630A16C4901,39:52.0,Pantip Sinthorn,Webboard,KBANK,ฝรั่งจะโกรธไหมคะหุ้นEA (หุ้น)การลงทุนตลาดหลักทรัพย์แห่งประเทศไทย (SET)KBANK (หุ้น),https://pantip.com/topic/42791536
0684469D-66A6-42E8-BB38-385CD00EEFCA,43:00.0,EfinanceThai,Website,KBANK, KBANK ร่วงต่ำสุดรอบ 2 เดือน กังวลแผนแก้หนี้เสียกระทบอัตราปันผล-ผล...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=b29JclQ3UFlDVFk9
6A2D52A8-F612-4FD3-8D4A-A593F04111BD,45:00.0,EfinanceThai,Website,KBANK, ปิดตลาดฯวันนี้ DELTA-KBANK-PTTEP กดดัชนีฯ ยืนในแดนลบ,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=ejI5cDNCcmd0eU09&security=DELTA
0993097D-D8D8-4845-845B-E1B3430CD719,50:59.0,RYT9,Website,KBANK,KBank ผนึกความร่วมมือ TAGTHAi ยกระดับการท่องเที่ยวไทย พัฒนาบัตร Prepaid PAY&TOUR เชื่อมต่อ...,https://www.ryt9.com/s/prg/3525117
4E36005B-2B6C-4110-BB28-9D7C94418E0E,14:00.0,EfinanceThai,Website,KCCAMC, KCCAMC เดินหน้าสู่โฮลดิ้ง แลกหุ้นเป็น KCC จ่อใช้เงินหุ้นกู้ ลุยซื...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=THhhTGRMY0I3bms9&security=KCC
2F4FF388-A64D-43B3-AE0C-19560F629689,34:50.0,Pantip Sinthorn,Webboard,KCCAMC,กลุ่มธุรกิจ AMC อย่าง BAM JMT CHAYO CHASE KCCAMC อนาคตราคาหุ้นจะกลับมาได้อยู่ไหมหุ้น,https://pantip.com/topic/42791854
1D8C70C3-9D18-44A1-969D-8E539692F107,17:24.0,RYT9,Website,KCE,HILITE: DELTA-KCE เด้งนำหุ้นกลุ่มอิเล็กทรอนิกส์ขึ้นโดดเด่น รับ Sentiment...,https://www.ryt9.com/s/iq05/3523710
B8D094F6-9E29-42BF-9A28-BCCB18D61B55,28:21.0,ข่าวหุ้นธุรกิจ,Website,KCE,KCE เด้ง 2% นำทีมกลุ่ม “อิเล็กฯ” รับกระแส AI หนุน-ตลาดโลกฟื้นตัว,https://www.kaohoon.com/news/680019
58482A69-F422-4A1B-89E6-75AE5CEAC98B,38:44.0,ข่าวหุ้นธุรกิจ,Website,KCE,KCE บวก 2% รับเศรษฐกิจยุโรปฟื้น-บาทอ่อน ดันยอดขายครึ่งปีหลังโต โบรกชูเป้า 52 บ.,https://www.kaohoon.com/breakingnews/679094
261A120E-72E8-40D7-9F48-C0F298EFFCFB,21:02.0,RYT9,Website,KCG,KCG ติดอันดับหลักทรัพย์กลุ่ม ESG Emerging ปี 67,https://www.ryt9.com/s/prg/3525490
1FCA6A9D-15F5-43DC-9BCF-028DA1F77D6B,57:00.0,EfinanceThai,Website,KCG, Stock Insight : บมจ.เคซีจี คอร์ปอเรชั่น (KCG) - อัพเดท 11/06/67,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=STlnS1R3eUJYeEU9&security=KCG
E4940857-616F-4092-A6CE-BAEC2648FAC0,05:29.0,ข่าวหุ้นธุรกิจ,Website,KEX,KEX เพิ่มทุน “RO” เฉียด 2 เท่าตัว! เคาะราคา 3.20 บาทต่อหุ้น หวังระดมทุนเพิ่ม 9 พันล้าน,https://www.kaohoon.com/news/679242
E92748FB-04A1-4D37-AB1C-8A482F98FB8E,06:12.0,Pantip Sinthorn,Webboard,KEX,"Nexรีดเงิน 8000 กว่าล้าน , Kex รีดเงิน 9000 ล้าน ถามรายย่อยด้วยนะว่ามีเงินเพิ่มไหม 555การลงทุนการเงินValue InvestmentTechnical Analysisหุ้น",https://pantip.com/topic/42778674
1B9ABCF3-27ED-48D1-9B89-B8EB00ADC92E,17:51.0,RYT9,Website,KEX,SF Express ลั่นพร้อมหนุนเพิ่มทุน KEX ยันเข้าซื้อหุ้นตามสัดส่วนเสริมแกร่งสู่ความยั่งยืน,https://www.ryt9.com/s/iq05/3524009
9B6DDAF2-2EA2-4ED3-A88A-F4DF2D5FFF2B,22:19.0,RYT9,Website,KEX,HILITE: KEX ลบ 3.40% โบรกหั่นเป้ามองหนทางข้างหน้ายังวิบาก-เพิ่มทุน RO...,https://www.ryt9.com/s/iq05/3524418
A753C79B-535B-478C-A01E-E13D9515B51D,22:38.0,ข่าวหุ้นธุรกิจ,Website,KEX,KEX เปลี่ยนชีวิตใหม่.!,https://www.kaohoon.com/column/679556
FA3E676E-938F-4A7C-B9FA-27FEFA43C6B9,24:16.0,Pantip Sinthorn,Webboard,KEX,"KEX เพิ่มทุน 1,409,250,000 บาทหุ้น",https://pantip.com/topic/42778579
1C7652CC-306E-470D-B8B4-E37EFD0EA163,32:02.0,RYT9,Website,KEX,KEX เพิ่มทุน 9 พันลบ. ขาย RO ที่ 3.20 บ./หุ้นต่ำกว่ากระดาน ใช้คืนหนี้-ทุนหมุนเวียน,https://www.ryt9.com/s/iq10/3523989
4BE5D645-BB7B-4141-BD69-D44ED7AA5559,41:48.0,Pantip Sinthorn,Webboard,KEX,????30อันดับ Short Sale ที่ยังไม่ได้ปิด????// ????KEX เพิ่มทุน 9 พันลบ. // ????หุ้นเปิดกระโด??14/6/2024????หุ้นTFEX (Thailand Future Exchange),https://pantip.com/topic/42779464
123B8F0C-375B-45A8-A057-8A4835437B63,43:00.0,EfinanceThai,Website,KEX, KEX เพิ่มทุน 2.81 พันล้านหุ้น ขาย RO หุ้นละ 3.20 บาท คาดได้เงิน 9...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=R29QaXhqV1ZOaEE9&security=KEX
A26D7C53-29F5-46BA-BC43-CF5EF8FDBD9A,43:32.0,Pantip Sinthorn,Webboard,KEX,nex kex เพิ่มทุนรัวๆรายต่อไปคือคัยหุ้น,https://pantip.com/topic/42778615
E2AFA041-5230-4CB0-B386-701709C3157E,47:00.0,EfinanceThai,Website,KEX, BTS คาดงบปีบัญชี 68 ฟื้นรับรายได้รถไฟฟ้าโต-ไร้ขาดทุน KEX -ได้เงิน...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=VlJjZ01mVnhLblU9&security=BTS
B82D8363-2BF4-4574-B07D-442D00783466,53:01.0,ข่าวหุ้นธุรกิจ,Website,KEX,KEX เพิ่มทุน “RO” 2.8 พันล้านหุ้น เคาะราคา 3.20 บาท โบรกชี้ dilution จำกัด!,https://www.kaohoon.com/news/679344
BA045ED7-E5DE-4CD5-B793-8BBAC1D19314,10:23.0,ข่าวหุ้นธุรกิจ,Website,KKP,โบรกชู TTB-KKP เด่น! สวนมรสุมกลุ่ม “แบงก์” หลังเจอ NPL พุ่ง,https://www.kaohoon.com/news/679446
89A16D5D-3130-45F3-8ECA-5CEE6B8BAD64,48:00.0,EfinanceThai,Website,KKP, บลจ.เกียรตินาคินภัทร เสนอขายกองทุน KKP INDIA-H และ KKP INDIA-UH ว...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=c1c1WVR0RUlXcGs9
C75781F3-5A4F-4474-8439-22A91E6D99EF,50:37.0,RYT9,Website,KKP,บลจ.เกียรตินาคินภัทร เปิดตัวกองทุน KKP INDIA-H และ KKP INDIA-UH เสนอโอกาสลงทุนหุ้นอินเดีย...,https://www.ryt9.com/s/prg/3524386
B6EA737A-E27C-409F-A888-8383F3ECDC32,25:03.0,ข่าวหุ้นธุรกิจ,Website,KLINIQ,“กรภัทร” แนะตั้งรับช่วง SET ผันผวน ชู GULF-TOP-KLINIQ เด่น,https://www.kaohoon.com/news/679120
01D1C60A-0C99-478D-9654-FDF58A27FC47,01:16.0,Pantip Sinthorn,Webboard,KTB,KTB มีแนวโน้มดี กำลังไต่ระดับขึ้นหุ้น,https://pantip.com/topic/42779646
512B849D-2731-4437-9DC9-386E44724F6C,44:53.0,Pantip Sinthorn,Webboard,KTB,SCB KTB TISCO TCAP TTB ถ้าให้เลือก 1-2 ตัว ตัวไหนดีสุดครับ กับการลงทุนปันผลระยะยาวหุ้นสมาคมนักลงทุนเน้นคุณค่า (ประเทศไทย)Value Investmentเงินปันผลการลงทุน,https://pantip.com/topic/42779469
253E1F14-7E06-450F-B723-BBF06192267C,00:59.0,ข่าวหุ้นธุรกิจ,Website,KTC,สรุปกระดานรายใหญ่วันนี้ KTC มูลค่าสูงสุด 238 ล้านบาท,https://www.kaohoon.com/summary/679190
86A8A7D3-0482-469B-88AC-314D7216A1D2,01:00.0,EfinanceThai,Website,KTC, วันนี้มีบิ๊กล็อต 23 หลักทรัพย์ KTC ซื้อขายสูงสุด 238.65 ลบ.,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=WkYvdmQrc0FNK2s9&security=KTC
9D12CE15-1698-4C2E-AA10-451ABFC35A74,16:07.0,ข่าวหุ้นธุรกิจ,Website,KTC,สรุป SET100 เช้านี้ KTC บวกสูงสุด 3%,https://www.kaohoon.com/summary/679407
914B7919-9AFA-4264-9C2E-BA62B262BD08,25:49.0,RYT9,Website,KTC,BIG LOT: วันนี้ KTC มูลค่าสูงสุด 238.65 ลบ.ราคาเฉลี่ย 43 บ./หุ้น,https://www.ryt9.com/s/iq05/3523868
770DDB67-ED8A-4A85-ADBE-22D17669969F,31:00.0,EfinanceThai,Website,KTC, เช้าวันนี้มีบิ๊กล็อต 5 หลักทรัพย์ KTC ซื้อขายสูงสุด 86.50 ลบ.,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=MkxXU0s2U0tib0U9&security=KTC
D9153B58-8771-4FD3-B092-79549094C746,32:00.0,EfinanceThai,Website,KTC, Stock Insight : บมจ.บัตรกรุงไทย (KTC) - อัพเดท 17/06/67,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=SHdYTCtRQlhybGM9&security=KTC
520DF6AB-248E-4D86-9B5A-368D6DAAC7B3,38:43.0,ข่าวหุ้นธุรกิจ,Website,KTC,KTC ลดเป้าสินเชื่อ-NPL ต่ำ 2%,https://www.kaohoon.com/column/679542
6E7FE2BA-9A10-4070-8640-DF51E126F10F,39:11.0,RYT9,Website,KTC,BIG LOT: เช้านี้ KTC มูลค่าสูงสุด 86.50 ลบ.ราคาเฉลี่ย 43.25 บ./หุ้น,https://www.ryt9.com/s/iq05/3524837
B6F516D9-D0B0-490B-8313-83AB2FA583EF,07:03.0,RYT9,Website,KTMS,"KTMS เตรียมงัดข้อมูลเด็ด โชว์งาน ""mai Forum 2024""",https://www.ryt9.com/s/prg/3524771
D36D4DEB-1906-4B26-9751-462AD141C80A,12:13.0,ข่าวหุ้นธุรกิจ,Website,KTMS,KTMS ส่งซิกไตรมาส 2 ขยายสาขาใหม่ หนุนรายได้ปีนี้แตะ 600 ล้าน,https://www.kaohoon.com/news/678329
752BA243-D56E-45AA-BCAF-50E3ADC8F829,25:07.0,RYT9,Website,KUN,KUN ยกทัพบุกงาน mai FORUM 2024,https://www.ryt9.com/s/prg/3524852
6EB57E2F-1CA8-4AD8-8AEE-8E2BABB97771,50:58.0,RYT9,Website,LEO,THCOM มั่นใจดาวเทียมไทยคมใหม่เหนือชั้น ดีลพันธมิตร Leo เจาะตลาดอื่นเสริมพอร์ต,https://www.ryt9.com/s/iq05/3522793
E7BFCB8F-A1A2-4729-9DE0-61379F61161B,09:55.0,Pantip Sinthorn,Webboard,LH,LH  PSH  SIRI ชอบปันผลเลือกอะไรดีหุ้น,https://pantip.com/topic/42785846
4C9A3F80-1932-4D66-AF8E-D532900F275B,28:44.0,RYT9,Website,LH,LH Bank จับมือ MTL ออกผลิตภัณฑ์เงินฝากออมทรัพย์ที่ให้มากกว่าดอกเบี้ย ที่คุ้มครองโรคร้ายสูงสุด 30...,https://www.ryt9.com/s/prg/3525680
E1E39557-A8F4-4DEB-A183-F907CB95D66D,33:01.0,Pantip Sinthorn,Webboard,LH,"EA , OR , LH , BANPU จตุรเทพที่เคยอยากเข้าหุ้นBANPU (หุ้น)LH (หุ้น)EA (หุ้น)",https://pantip.com/topic/42780353
7FAE760F-2CAE-4C16-B681-D7BB081B43EF,35:41.0,RYT9,Website,LH,LH Bank เอาใจสายมูออกแคมเปญใหม่ ฟรี บัตรแรบบิท 4 มหาเทพ พร้อมเติมเงิน 150 บาท...,https://www.ryt9.com/s/prg/3523759
E9B6AFE2-E32F-4B2E-9FAD-93B9FE9CACF2,37:34.0,Pantip Sinthorn,Webboard,LH,หุ้น ori ตอนนี้ทำไมลงโหดมากเลยครับหุ้นORI (หุ้น)QH (หุ้น)LH (หุ้น)การลงทุน,https://pantip.com/topic/42779846
0A81A690-6E50-47F5-946E-354ADABBB7D1,39:52.0,Pantip Sinthorn,Webboard,LH,เชียร์ขึ้นๆ LH  เมื่อวาน ไป อุดหนุนเทอร์มินอล พระราม3 ถ้าราคา 6 บาท ปันผล 50 สต. ได้ตลอด เกือบ 8%เลยนะ  ค่ำนี้ข้าวฟรีLHBANK (หุ้น)หุ้นการเงิน,https://pantip.com/topic/42787429
98F42514-651A-4D79-9152-E889258B8BFE,51:58.0,Pantip Sinthorn,Webboard,LH,AP SPALI LH - good ??????หุ้นFundamental Analysisบริษัทพัฒนาอสังหาริมทรัพย์Value Investment,https://pantip.com/topic/42792147
43632643-37C1-4514-9AB4-AFA83F9AABC4,40:18.0,ข่าวหุ้นธุรกิจ,Website,MAGURO,MAGURO เนื้อหอม! 3 กองทุนใหญ่รุมซื้อบิ๊กล็อต สะท้อนโอกาสเติบโตสูง,https://www.kaohoon.com/news/678300
7406FDD1-93FC-46E5-B366-89967AA9B590,04:00.0,EfinanceThai,Website,MAJOR, MAJOR วางงบ 1 พันลบ. เปิดโครงการซื้อหุ้นคืน 76.8 ล้านหุ้น เริ่ม 1...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=dDBGb2p5UFRZQkE9&security=MAJOR
1176A6D3-6FA1-4F46-8CCF-0E91FEE526F6,10:11.0,Pantip Sinthorn,Webboard,MAJOR,โอ๊ะโอ  Major ใจเย็นๆ...หุ้น,https://pantip.com/topic/42792376
0A624533-D8F7-420A-AE72-7B1EF6D6C362,21:13.0,ข่าวหุ้นธุรกิจ,Website,MAJOR,MAJOR โผล่ “โรบอทเทรดดิ้ง” ซื้อขายหนักสุด 75%,https://www.kaohoon.com/news/681024
93BDE6FC-42B8-4CEA-B8E6-6322B56E323F,22:00.0,EfinanceThai,Website,MAJOR, Stock Insight : บมจ.เมเจอร์ ซีนีเพล็กซ์ กรุ้ป (MAJOR) - อัพเดท 21...,https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=RytIV2R6QmNmaEk9&security=MAJOR
0EF76214-6C21-43E3-96F6-039460663C37,28:44.0,RYT9,Website,MAJOR,MAJOR ควักเงินพันล้านพร้อมซื้อหุ้นคืนตั้งแต่ 16 ก.ค.67-16 ม.ค.68,https://www.ryt9.com/s/iq10/3525692
2B231C54-2B33-4059-8307-9DF7F4004153,57:13.0,ข่าวหุ้นธุรกิจ,Website,MAJOR,MAJOR จับมือ “เอ็ม.วอเตอร์” ขยายฐานลูกค้าผ่านโฆษณาในโรงภาพยนตร์,https://www.kaohoon.com/news/678874
098F68D4-B9F5-4CB1-893B-7426F8E2A5E2,01:00.0,EfinanceThai,Website,MASTER," วันนี้มีบิ๊กล็อต 17 หลักทรัพย์ MASTER-F ซื้อขายสูงสุด 1,165.84 ลบ...",https://www.efinancethai.com/LastestNews/LatestNewsMain.aspx?ref=A&id=WFlXa1JPcFNDQ1k9&security=MASTER-F
99D5958A-E284-40D1-B8F3-D559A9D02502,13:55.0,RYT9,Website,MASTER,"BIG LOT: วันนี้ MASTER-F มูลค่าสูงสุด 1,165.84 ลบ.ราคาเฉลี่ย 59.25...",https://www.ryt9.com/s/iq05/3525957
FD969B52-54C4-4CFD-91DB-2FFBCA634127,49:10.0,ข่าวหุ้นธุรกิจ,Website,MASTER,สรุปกระดานรายใหญ่วันนี้ MASTER-F มูลค่าสูงสุด 1.1 พันล้านบาท,https://www.kaohoon.com/summary/680986
5BF024D2-B775-4344-BD57-54B2D6A4DEBA,23:22.0,ข่าวหุ้นธุรกิจ,Website,MC,สอย 8 หุ้นค้าปลีก จ่อรับ “มาตรการกระตุ้นเศรษฐกิจ” โบรกชู SABINA-MC ท็อปพิก!,https://www.kaohoon.com/news/679825
748EDD93-5867-4A13-91DA-A44EE26F62F7,03:44.0,RYT9,Website,MCA,MCA ส่งซิกผลงานโค้ง 2 ลุ้น ALL Time Hight,https://www.ryt9.com/s/prg/3524012
